Name,AttachLocator,AttachToParent,Beam,CameraShake,CameraShakeInReplay,CameraShakeTimeMS,DestroyWhenParentDies,DetachAfterStart,EmitterDelayMs,IsoLayer,Looping,LowEndMaxPitch,LowEndMinPitch,LowEndSound,LowEndVolume,MaxCount,MaxPitch,MinLifeTime,MinPitch,OffsetFromGunBone,OrientToParent,ParticleEmitter,PitchIncrease,SWF,SortInFrontOfParent,Sound,SoundDelay,StopSound,Targeted,Volume,ExportName,AltParticleEmitter
,,,,,,,,,0,,,,,,,,,,,,,miner_surface2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,miner_deploy_dig,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,miner_deploy_dig_shadow,,,,,,,,,,
Miner Attack,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,110,90,,40,0,,0,,FALSE,FALSE,,0,,FALSE,,0,FALSE,FALSE,,,
Miner Deploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/gob_attack_01.ogg,40,150,100,0,100,FALSE,FALSE,Deploy,0,,FALSE,sfx/miner_dig_oneshot_01.ogg,0,FALSE,FALSE,40,,
Miner Die,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,100,100,,100,150,100,0,95,FALSE,FALSE,,0,,FALSE,sfx/miner_death_02.ogg,0,FALSE,FALSE,80,,
Miner Hide,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,1550,Objects,FALSE,100,100,,100,150,100,0,100,FALSE,FALSE,miner_deploy_dig,0,,FALSE,sfx/miner_dig_oneshot_01.ogg,0,FALSE,FALSE,100,,
,,,,,,,,,0,,,,,,,,,,,,,miner_deploy_dig_shadow,,,,,,,,,,
Miner Hit,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,110,90,sfx/barbarian_hit_stuff2.ogg,40,150,110,0,90,FALSE,FALSE,Hit,0,,FALSE,sfx/miner_atk_clash_01.ogg,0,FALSE,FALSE,40,,
,,,,,,,,,0,,,,,,,,,,,,,Cannon,,,,,,,,,,
Miner Move,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Ground,FALSE,100,100,,100,150,,0,,FALSE,FALSE,miner_deploy_dig,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,miner_deploy_dig_shadow,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Miner_travel_particles2,,,,,,,,,,
Mortar Attack,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,105,95,sfx/mortar_fire_02_with_fall.ogg,70,0,105,0,95,FALSE,FALSE,Mortar_flash,0,,FALSE,sfx/mortar_fire_02_with_fall.ogg,0,FALSE,FALSE,70,,
,,,,,,,,,0,,,,,,,,,,,,,Mortar_smoke2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Mortar_smoke,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Mortar_fireBalls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Mortar_lightFlash,,,,,,,,,,
Mortar Hit,,FALSE,FALSE,80,TRUE,850,FALSE,FALSE,0,Top,FALSE,105,95,sfx/mortar_hit_01.ogg,80,0,105,0,95,FALSE,FALSE,MortarHit,0,,FALSE,sfx/mortar_hit_01.ogg,0,FALSE,FALSE,90,,
,,,,,,,,,0,,,,,,,,,,,,,Ring,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Stone,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
Mortar Hit lvl6,,FALSE,FALSE,30,TRUE,850,FALSE,FALSE,0,Objects,FALSE,105,95,sfx/mortar_hit_01.ogg,80,0,105,0,95,FALSE,FALSE,bomb_crater_small,0,,FALSE,sfx/mortar_hit_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_1_small,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_flash,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_explosion,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_balls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Stone_explosion,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,MortarHit_lvl6,,,,,,,,,,
Mortar Hit lvl8,,FALSE,FALSE,30,TRUE,850,FALSE,FALSE,0,Objects,FALSE,105,95,sfx/mortar_hit_01.ogg,80,0,105,0,95,FALSE,FALSE,bomb_crater_small,0,,FALSE,sfx/mortar_hit_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_1_small,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_flash,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_explosion,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_balls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Stone_explosion,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,MortarHit_lvl6,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,MortarHit_lvl8,,,,,,,,,,
Mortar Pickup,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,sfx/wall_pickup_01.ogg,80,0,100,0,100,FALSE,FALSE,Grass,0,,FALSE,sfx/mortar_pickup_01.ogg,0,FALSE,FALSE,80,,
Mortar Placing,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/cannon_drop2.ogg,60,0,100,0,100,FALSE,FALSE,Place,0,,FALSE,sfx/mortar_place_02.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
Moving,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,115,110,sfx/moving_07.ogg,40,0,115,0,110,FALSE,FALSE,,0,,FALSE,sfx/moving_07.ogg,0,FALSE,FALSE,50,,
Moving Cannon Attack,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/cannon_08.ogg,80,6,102,0,98,FALSE,FALSE,cannon_lightFlash,0,,FALSE,sfx/cannon_fire_01.ogg,0,FALSE,FALSE,70,,
,,,,,,,,,0,,,,,,,,102,,98,,,Cannon_flash,,,,sfx/cannon_fire3.ogg,,,,70,,
,,,,,,,,,0,,,,,,,,,,,,,Cannon_smoke,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Cannon_fireBalls,,,,,,,,,,
Moving Cannon Deploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,None,FALSE,100,100,sfx/gob_attack_01.ogg,40,0,102,0,98,FALSE,FALSE,Deploy,0,,FALSE,sfx/cannon_deploy_01.ogg,0,FALSE,FALSE,80,,
Moving Cannon Die,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,95,85,sfx/building_destroyed_01.ogg,80,0,95,0,85,FALSE,FALSE,Building Destroyed,0,,FALSE,sfx/building_destroyed_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
Moving Cannon Hit,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,130,120,sfx/mortar_hit_01.ogg,50,0,110,0,90,FALSE,FALSE,Stone,0,,FALSE,sfx/cannon_fire_hit_01.ogg,0,FALSE,FALSE,50,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_balls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
Moving_cannon_move,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,Top,FALSE,100,100,,100,0,103,0,97,FALSE,FALSE,,0,,FALSE,sfx/cannon_roll_01.ogg,0,FALSE,FALSE,60,,
Multi Mortar Area Effects,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,105,95,sfx/mortar_hit_01.ogg,60,0,105,0,95,FALSE,FALSE,MultiMortar_burn_loop,0,,FALSE,sfx/bomb_tower_hit_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,MultiMortar_burn_embers1,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,MultiMortar_burn_embers2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,MultiMortar_burn_embers3,,,,,,,,,,
Multi Mortar Attack,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/cannon_08.ogg,80,0,105,0,95,FALSE,FALSE,Mortar_flash,0,,FALSE,sfx/multi_mortar_fire_02.ogg,0,FALSE,FALSE,60,,
,,,,,,,,,0,,,,,,,,,,,,,Mortar_smoke2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Mortar_smoke,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Mortar_fireBalls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Mortar_lightFlash,,,,,,,,,,
Multi Mortar Ground Effects,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Ground,FALSE,100,100,,100,0,,0,,FALSE,FALSE,MultiMortar_ground_lava,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,MultiMortar_hit_radius,,,,,,,,,,
Multi Mortar Hit,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,105,95,sfx/mortar_hit_01.ogg,60,0,105,0,95,FALSE,FALSE,BombTowerHit,0,,FALSE,sfx/bomb_tower_hit_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_1_small,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,MultiMortar_debrisSide,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,MultiMortar_ground_bomb_area,,,,,,,,,,
Multi Mortar Pickup,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,sfx/wall_pickup_01.ogg,80,0,100,0,100,FALSE,FALSE,Grass,0,,FALSE,sfx/multi_mortar_pickup_01.ogg,0,FALSE,FALSE,80,,
Multi Mortar Placing,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/cannon_drop2.ogg,60,0,102,0,98,FALSE,FALSE,Place,0,,FALSE,sfx/multi_mortar_place_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
New Pekka death,,TRUE,FALSE,100,TRUE,1000,FALSE,FALSE,0,Objects,FALSE,80,60,sfx/mortar_hit_01.ogg,80,0,80,0,60,FALSE,FALSE,Force,0,,FALSE,sfx/mortar_hit_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_flash,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_1,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_explosion,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_balls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Stone_explosion,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_4,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,explosion_blast,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,explosion_blast,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,explosion_blast,,,,,,,,,,
New Pekka pre death,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,90,80,sfx/barb_deploy_11.ogg,50,0,100,0,100,FALSE,FALSE,Pekka pre deathLightning_area_effect2,0,,FALSE,sfx/bottle_break_04_lightning_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Pekka pre deathLightning_area_effect3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Lightning_area_ring,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Pekka pre deathLightning_area_effect4,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Pekka pre deathLightning_area_effect5,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Pekka pre death lightnings,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Pekka pre death glow,,,,,,,,,,
New Pekka pre death 2,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,90,80,sfx/barb_deploy_11.ogg,50,0,100,0,100,FALSE,FALSE,Pekka pre deathLightning_area_effect2,0,,FALSE,sfx/bottle_break_04_lightning_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Pekka pre deathLightning_area_effect3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Lightning_area_ring,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Pekka pre deathLightning_area_effect4,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Pekka pre deathLightning_area_effect5,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Pekka pre death lightnings,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Pekka pre death glow,,,,,,,,,,
NoRoomForTroop,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,100,100,,100,0,,0,,FALSE,FALSE,,0,,FALSE,,0,FALSE,FALSE,,,
Party King Ability Effect,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Ground,FALSE,100,100,sfx/rock_king_ability_03_dl_opt.ogg,90,0,100,0,100,FALSE,FALSE,rage_kingFlames,0,,FALSE,sfx/rock_king_ability_03_dl_opt.ogg,0,FALSE,FALSE,90,,
,,,,,,,,,0,,,,,,,,,,,,,king_glowPurple,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,king_rangeRingOutter,,,,,,,,,,
Party King Attack,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,105,95,sfx/rock_king_atk_01_dl_opt.ogg,70,0,105,0,95,FALSE,FALSE,Hit,0,,FALSE,sfx/rock_king_atk_01_dl_opt.ogg,0,FALSE,FALSE,70,,
Party King Deploy,,FALSE,FALSE,20,TRUE,200,FALSE,FALSE,,Objects,FALSE,100,100,sfx/rock_king_dep_vo_01_dl_opt.ogg,90,0,100,0,100,FALSE,FALSE,,0,,FALSE,sfx/rock_king_dep_vo_01_dl_opt.ogg,0,FALSE,FALSE,90,,
Party King Die,,FALSE,FALSE,100,TRUE,1000,FALSE,FALSE,0,Top,FALSE,100,100,sfx/rock_king_die_vo_01_dl_opt.ogg,90,0,100,0,100,FALSE,FALSE,Mortar_lightFlash,0,,FALSE,sfx/rock_king_die_vo_01_dl_opt.ogg,0,FALSE,FALSE,90,,
,,,,,,,,,0,,,,,,,,,,,,,Ring,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Place,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,MortarHit_lvl6,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_die_force,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Force,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
Party King Scream,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,100,100,sfx/rock_king_scream_02_dl_opt.ogg,90,0,100,3000,100,FALSE,FALSE,,0,,FALSE,sfx/rock_king_scream_02_dl_opt.ogg,0,TRUE,FALSE,90,,
Party King Select,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,100,100,sfx/rock_king_tap_01_dl_opt.ogg,90,0,100,6000,100,FALSE,FALSE,,0,,FALSE,sfx/rock_king_tap_01_dl_opt.ogg,0,TRUE,FALSE,90,,
Party Warden Attack,,TRUE,FALSE,0,FALSE,0,FALSE,TRUE,0,Top,FALSE,105,95,sfx/pw_atk_05_dl_opt.ogg,80,0,105,0,95,TRUE,FALSE,grandwarden_hit,0,,FALSE,sfx/pw_atk_01_dl_opt.ogg,0,FALSE,TRUE,80,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/pw_atk_02_dl_opt.ogg,,,,80,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/pw_atk_03_dl_opt.ogg,,,,80,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/pw_atk_05_dl_opt.ogg,,,,80,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/pw_atk_05_dl_opt.ogg,,,,80,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/pw_atk_06_dl_opt.ogg,,,,80,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/pw_atk_05_dl_opt.ogg,,,,80,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/pw_atk_05_dl_opt.ogg,,,,80,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/pw_atk_05_dl_opt.ogg,,,,80,,
Party Warden Attack Air,,TRUE,FALSE,0,FALSE,0,FALSE,TRUE,0,Top,FALSE,105,95,sfx/pw_atk_05_dl_opt.ogg,80,0,105,0,95,TRUE,FALSE,grandwarden_hit_air,0,,FALSE,sfx/pw_atk_01_dl_opt.ogg,0,FALSE,TRUE,80,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/pw_atk_02_dl_opt.ogg,,,,80,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/pw_atk_03_dl_opt.ogg,,,,80,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/pw_atk_05_dl_opt.ogg,,,,80,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/pw_atk_05_dl_opt.ogg,,,,80,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/pw_atk_06_dl_opt.ogg,,,,80,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/pw_atk_05_dl_opt.ogg,,,,80,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/pw_atk_05_dl_opt.ogg,,,,80,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/pw_atk_05_dl_opt.ogg,,,,80,,
Party Warden Deploy,,FALSE,FALSE,10,TRUE,100,FALSE,FALSE,,Objects,FALSE,100,100,sfx/pwdeploy01_dl_opt.ogg,90,0,100,0,100,FALSE,FALSE,,0,,FALSE,sfx/pwdeploy01_dl_opt.ogg,0,FALSE,FALSE,90,,
Party Warden Die,,FALSE,FALSE,100,TRUE,1000,FALSE,FALSE,0,Top,FALSE,100,100,sfx/pw_die_01_dl_opt.ogg,80,0,100,0,100,FALSE,FALSE,Mortar_lightFlash,0,,FALSE,sfx/pw_die_01_dl_opt.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,100,,100,,,Ring,,,,sfx/pw_die_02_dl_opt.ogg,,,,80,,
,,,,,,,,,0,,,,,,,,100,,100,,,Place,,,,sfx/pw_die_03_dl_opt.ogg,,,,80,,
,,,,,,,,,0,,,,,,,,,,,,,MortarHit_lvl6,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_die_force,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
Pekka Attack,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,90,80,sfx/pekka_attack_02v2.ogg,60,0,90,0,80,FALSE,FALSE,,0,,FALSE,sfx/pekka_attack_02v2.ogg,0,FALSE,FALSE,70,,
,,,,,,,,,,,,,,,,,110,,100,,,,,,,sfx/pekka_attack_02v2.ogg,,,,70,,
Pekka Deploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,80,70,sfx/pekka_attack_02v2.ogg,60,0,100,0,100,FALSE,FALSE,Deploy,0,,FALSE,sfx/deploy_pekka_05.ogg,0,FALSE,FALSE,80,,
Pekka Die,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,105,95,sfx/mortar_hit_01.ogg,80,0,110,0,100,FALSE,FALSE,SplatBig,0,,FALSE,sfx/pekka_death_06.ogg,0,FALSE,FALSE,90,,
Pekka Hit,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,60,50,sfx/pekka_attack_02v2.ogg,60,0,100,0,90,FALSE,FALSE,Hit,0,,FALSE,sfx/pekka_attack_hit_02.ogg,0,FALSE,FALSE,70,,
,,,,,,,,,,,,,,,,,110,,100,,,,,,,sfx/pekka_attack_hit_02.ogg,,,,70,,
Pekka Spawn Effect,,TRUE,FALSE,20,FALSE,200,FALSE,FALSE,100,Objects,FALSE,100,100,,100,0,,0,,FALSE,FALSE,hero_pekka_glow,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_pekka_lightning1,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_pekka_lightning2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_pekka_dust,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_pekka_spawn_bolt,,,,,,,,,,
pirate_warden_weapon_smoke,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,,100,0,,0,,FALSE,FALSE,blunderbus_smoke,0,,FALSE,,0,FALSE,FALSE,,,
PirateWarden Attack,,TRUE,FALSE,0,FALSE,0,FALSE,TRUE,0,Top,FALSE,105,95,sfx/cannon_08.ogg,80,0,105,0,95,TRUE,FALSE,grandwarden_pirate_hit,0,,FALSE,sfx/cannon_08.ogg,0,FALSE,TRUE,80,,
PirateWarden Attack2,,TRUE,FALSE,0,FALSE,0,FALSE,TRUE,0,Top,FALSE,105,95,sfx/cannon_08.ogg,80,0,105,0,95,TRUE,FALSE,grandwarden_pirate_hit2,0,,FALSE,sfx/cannon_08.ogg,0,FALSE,TRUE,80,,
Pit_Trap Appear,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/bad_move_06.ogg,70,0,100,0,100,FALSE,FALSE,Grass,0,sc/buildings.sc,FALSE,sfx/bad_move_06.ogg,0,FALSE,FALSE,80,gen_appear_fx,
,,,,,,,,,0,,,,,,,,,,,,,Spawn_Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Spawn_Dust_PitTrap,,,,,,,,,,
Present Open,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,sfx/collect_diamonds_01.ogg,60,0,100,0,100,FALSE,FALSE,presentOpen_sparkle,0,,FALSE,sfx/collect_diamonds_01.ogg,0,FALSE,FALSE,70,,
,,,,,,,,,0,,,,,,,,,,,,,presentOpen_sparkleRed,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,presentOpen_rays,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,presentOpen_sparkleRedB,,,,,,,,,,
Primal King Celebrate,,FALSE,FALSE,15,TRUE,200,FALSE,FALSE,40,Ground,FALSE,100,100,,90,0,,0,,FALSE,FALSE,hero_primal_dust,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,Spawn_Grass_offsetZ,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,primalBK_ground_hit,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_primal_clawmarks,,,,,,,,,,
,,,,,,,,,1050,,,,,,,,,,,,,hero_primal_dust,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Spawn_Grass_offsetZ,,,,,,,,,,
Primal King Deploy,,FALSE,FALSE,20,TRUE,200,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/barbarian_king_deploy.ogg,90,0,100,0,100,FALSE,FALSE,Grass,0,,FALSE,sfx/barbarian_king_deploy.ogg,0,FALSE,FALSE,90,,
Pumpkin Pickup,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/wall_pickup_01.ogg,60,0,105,0,95,FALSE,FALSE,Grass,0,,FALSE,sfx/flowar_01.ogg,0,FALSE,FALSE,80,,
Pusher trigger,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,,100,0,70,0,60,FALSE,FALSE,Force,0,,FALSE,sfx/trap_eject_01v2.ogg,0,FALSE,FALSE,90,,
Queen Ability Effect,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,60,60,sfx/gob_attack_01.ogg,40,0,100,0,100,FALSE,FALSE,queen_ability_fxlines1,0,,FALSE,sfx/archer_invis_01v2.ogg,0,FALSE,FALSE,90,,
,,,,,,,,,0,,,,,,,,,,,,,queen_ability_glow,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,queen_spark_fx,,,,,,,,,,
Rage deploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Ground,FALSE,80,70,sfx/explosion_02.ogg,80,0,75,0,75,FALSE,FALSE,rage_rangeRing3,0,,FALSE,sfx/bottle_rage_magic_07v2.ogg,0,FALSE,FALSE,90,,
,,,,,,,,,0,,,,,,,,,,,,,rage_rangeRing1,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,rage_glowPurple,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,rage_flyingLine1,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,rage_rangeRingOutter,,,,,,,,,,
Rage deploy top,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,,100,0,,0,,FALSE,FALSE,rage_smokeRing,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,rage_flyingLine2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,rage_flyingLine3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,rage_flyingLine4,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,rage_flyingLine2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,rage_flyingLine3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,rage_glowParticles,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_flash,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,rage_smokeRing4,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,rage_smokeRing2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,rage_smokeRing5,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,rage_smokeRing3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,rage_glowParticles2,,,,,,,,,,
