Name,ParticleCount,EmissionTime,MinLife,MaxLife,MinHorizAngle,MaxHorizAngle,MinVertAngle,MaxVertAngle,MinSpeed,MaxSpeed,StartX,StartY,StartZ,TargetedEndZ,Gravity,OrientToMovement,OrientToParentType,BounceFromGround,IsIsoParticle,IsoLayer,ParticleSwf,ParticleExportName,AdditiveBlend,Inertia,Slowdown,StartScale,EndScale,MinRotate,MaxRotate,ParticleFadeOutTime,ScaleTimeline,FadeInTime,FadeOutTime,StartAngleMin,StartAngleMax,ScaleRandomMin,ScaleRandomMax,Alpha,OrientToParent,StartRadiusMin,StartRadiusMax,StartRadius
,,,,,,,,,,,,,,,,,,,,,,giftbox_debris5,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,giftbox_debris6,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,giftbox_debris7,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,giftbox_debris8,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,giftbox_debris9,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,giftbox_debris10,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,giftbox_debris11,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,giftbox_debris12,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,giftbox_debris13,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,giftbox_debris14,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,giftbox_debris15,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,giftbox_debris16,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,giftbox_debris17,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,candydebris18,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,giftbox_debris19,FALSE,,,,,,,,,,,,,,,,,,,
Gingerbread Die,1,1,1700,1750,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,gingerbread_die,TRUE,0,100,50,50,0,0,0,TRUE,0,0,0,0,100,100,100,,0,0,
goblin_bill,8,200,700,800,0,360,20,90,750,800,0,0,55,0,550,FALSE,Disabled,FALSE,FALSE,Object,sc/april25.sc,vfx_goblinbill_01,FALSE,40,0,110,130,-120,120,300,TRUE,0,0,0,360,80,100,100,,45,60,
,,,,,,,,,,,,,,,,,,,,,,vfx_goblinbill_02,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,vfx_goblinbill_03,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,vfx_goblinbill_04,FALSE,,,,,,,,,,,,,,,,,,,
gold_burst_01,5,1,700,1200,0,360,30,90,300,1200,0,0,100,0,3000,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,coin2,FALSE,0,300,15,40,20,90,400,TRUE,0,0,-180,180,80,120,100,,50,50,
gold_burst_02,25,1,700,1200,0,360,30,90,300,1200,0,0,100,0,3000,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,coin2,FALSE,0,300,15,40,20,90,400,TRUE,0,0,-180,180,80,120,100,,50,50,
gold_confetti_01,15,5,2000,3000,0,360,0,90,1,810,0,0,140,0,300,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,confetti1,TRUE,0,300,100,60,-20,30,3000,TRUE,100,2500,0,0,100,100,100,,150,150,
,,,,,,,,,,,,,,,,,,,,,,confetti2,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,confetti3,TRUE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,confetti4,TRUE,,,,,,,,,,,,,,,,,,,
Golem Split 1,3,10,550,1250,0,360,0,0,5,25,0,0,3,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,gen_p2,TRUE,0,0,100,5,0,0,350,FALSE,0,0,0,0,100,100,100,,33,33,
Golem Split 2,1,1,150,230,0,360,0,0,10,10,0,0,3,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,gen_p2,TRUE,0,0,30,450,0,0,100,FALSE,0,0,0,0,100,100,100,,0,0,
Golem_hit,5,10,400,700,0,360,60,90,200,400,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,d1,FALSE,60,0,50,150,-45,45,500,FALSE,0,0,0,0,100,100,100,,50,50,
,,,,,,,,,,,,,,,,,,,,,,d2,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,d3,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,d4,FALSE,,,,,,,,,,,,,,,,,,,
Grand Warden clashoween24 hit splash,10,1,500,400,0,360,33,45,200,650,0,0,-50,0,600,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/hero_gw_clashoween24_dl_opt.sc,gw_clashoween24_hit,TRUE,20,0,80,50,-5,5,600,TRUE,0,600,0,0,50,100,100,,100,100,
Grand Warden judgement hit splash,10,1,500,400,0,360,33,45,200,650,0,0,-50,0,600,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/hero_gw_judgement_dl_opt.sc,gw_judgement_hit1,TRUE,20,0,80,50,-5,5,600,TRUE,0,600,0,0,50,100,100,,100,100,
,,,,,,,,,,,,,,,,,,,,,,gw_judgement_hit1,TRUE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,gw_judgement_hit1,TRUE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,gw_judgement_hit1,TRUE,,,,,,,,,,,,,,,,,,,
Grand Warden lny hit splash,10,1,500,400,0,360,33,45,200,650,0,0,-50,0,600,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/buildings.sc,water_dragon_drop_04,TRUE,20,0,80,50,-5,5,600,TRUE,0,600,0,0,50,100,100,,100,100,
,,,,,,,,,,,,,,,,,,,,,,water_dragon_drop_02,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,water_dragon_drop_03,TRUE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,water_dragon_drop_04,TRUE,,,,,,,,,,,,,,,,,,,
Grand Warden ttrpg hit splash,10,1,500,400,0,360,33,45,200,650,0,0,-50,0,600,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/hero_gw_ttrpg_dl_opt.sc,gw_ttrpg_hit1,TRUE,20,0,80,50,-5,5,600,TRUE,0,600,0,0,50,100,100,,100,100,
,,,,,,,,,,,,,,,,,,,,,,gw_ttrpg_hit1,TRUE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,gw_ttrpg_hit1,TRUE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,gw_ttrpg_hit1,TRUE,,,,,,,,,,,,,,,,,,,
grand_warden_anime_attack_beam,1,1,325,500,0,360,90,90,1,1,-10,10,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_anime_dl_opt.sc,gw_anime_attack,TRUE,60,0,100,100,0,0,400,FALSE,0,0,0,0,100,100,100,,0,0,
grand_warden_clash_games_beam,1,1,180,200,0,360,90,90,1,1,0,0,15,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_clash_games_dl_opt.sc,gw_clash_games_projectle,TRUE,0,0,100,100,0,0,0,FALSE,20,0,0,0,100,100,75,,0,0,
grand_warden_clash_games_beam_air,1,1,180,200,0,360,90,90,1,1,0,0,15,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_clash_games_dl_opt.sc,gw_clash_games_projectle,TRUE,0,0,100,100,0,0,0,FALSE,20,0,0,0,100,100,75,,0,0,
grand_warden_clashoween24_attack_beam,1,1,325,500,0,360,90,90,1,1,-10,10,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_clashoween24_dl_opt.sc,gw_clashoween24_attack,FALSE,60,0,100,100,0,0,400,FALSE,0,0,0,0,100,100,100,,0,0,
grand_warden_egypt_attack_beam,1,13,200,200,0,360,90,90,1,1,0,0,-50,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_egypt_dl_opt.sc,skin_egypt_gw_beam,FALSE,60,0,100,100,0,0,400,TRUE,0,0,0,0,100,100,100,,0,0,
grand_warden_egypt_attack_beam_air,1,13,200,200,0,360,90,90,1,1,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_egypt_dl_opt.sc,skin_egypt_gw_beam,FALSE,60,0,100,100,0,0,400,TRUE,0,0,0,0,100,100,100,,0,0,
grand_warden_ghost_attack_beam,1,1,325,500,0,360,90,90,1,1,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_ghost_dl_opt.sc,skin_ghost_gw_attack,TRUE,60,0,100,100,0,0,400,FALSE,0,0,0,0,100,100,100,,0,0,
grand_warden_ghost_hit,1,20,1000,1800,0,360,15,30,0,20,0,0,0,0,0,FALSE,HorizontalAngle,FALSE,FALSE,Object,sc/hero_gw_ghost_dl_opt.sc,skin_ghost_gw_hit,FALSE,50,30,20,40,-1,1,20,FALSE,0,600,0,0,150,200,100,,0,0,
grand_warden_ghost_hit_spark,6,0,500,1000,0,360,30,90,500,1000,0,0,10,0,1500,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/buildings.sc,blue_spark,TRUE,30,20,120,10,-5,5,600,FALSE,0,600,0,0,100,100,100,,5,10,
grand_warden_judgement_attack_beam,1,1,325,500,0,360,90,90,1,1,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_judgement_dl_opt.sc,gw_judgement_attack,TRUE,60,0,100,100,0,0,400,FALSE,0,0,0,0,100,100,100,,0,0,
grand_warden_league_attack_beam,1,1,325,400,0,360,90,90,1,1,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,purple_attack_beam,TRUE,60,0,100,100,0,0,400,FALSE,0,0,0,0,100,100,100,,0,0,
grand_warden_league_deploy_dust_ring,20,150,600,1200,0,360,15,15,250,400,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,gw_league_lightning_cloud_01,TRUE,50,50,50,25,-90,60,600,TRUE,0,0,-30,50,100,100,100,,25,50,
,,,,,,,,,,,,,,,,,,,,,,gw_league_lightning_cloud_02,FALSE,,,,,,,,,,,,,,,,,,,
grand_warden_league_hit_clouds,10,150,600,1200,0,360,15,15,250,400,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,gw_league_lightning_cloud_01,TRUE,50,50,50,5,-90,60,600,TRUE,0,0,-30,50,100,100,100,,5,25,
,,,,,,,,,,,,,,,,,,,,,,gw_league_lightning_cloud_02,FALSE,,,,,,,,,,,,,,,,,,,
grand_warden_league_hit_spark,5,0,500,1000,0,360,30,90,500,1000,0,0,10,0,1500,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/buildings.sc,spark_flame_dark,TRUE,30,20,120,10,-5,5,600,FALSE,0,600,0,0,100,100,100,,5,50,
grand_warden_ttrpg_attack_beam,1,1,325,500,0,360,90,90,1,1,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_ttrpg_dl_opt.sc,gw_ttrpg_attack,TRUE,60,0,100,100,0,0,400,FALSE,0,0,0,0,100,100,100,,0,0,
grand_warden_wildwest_attack_beam,1,1,325,400,0,360,90,90,1,1,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_wildwest_dl_opt.sc,Grandwarden_wildwest_beam_1,TRUE,60,0,100,100,0,0,400,FALSE,0,0,0,0,100,100,100,,0,0,
grand_warden_wildwest_attack_beam_air,1,13,200,200,0,360,90,90,1,1,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_wildwest_dl_opt.sc,Grandwarden_wildwest_beam_1,FALSE,60,0,100,100,0,0,400,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_champ_hit,1,13,200,200,0,360,90,90,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_champ_dl_opt.sc,champ_bolt_projectile,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,80,80,
grandwarden_champ_hit_air,1,13,200,200,0,360,90,90,0,0,0,0,50,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_champ_dl_opt.sc,champ_bolt_projectile,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,80,80,
grandwarden_clockwork_hit,1,13,200,200,0,0,0,0,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_clockwork_dl_opt.sc,clockwork_bolt,TRUE,60,0,100,100,0,0,30,FALSE,0,0,0,0,100,100,100,,0,0,
grandwarden_clockwork_hit_air,1,13,200,200,0,0,0,0,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_clockwork_dl_opt.sc,clockwork_bolt,TRUE,60,0,100,100,0,0,30,FALSE,0,0,0,0,100,100,100,,0,0,
grandwarden_dark_ages_mace_glow,1,1,10000,10000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_darkages_dl_opt.sc,warden_dark_ages_mace_rays_animation,FALSE,0,0,100,100,0,0,0,FALSE,0,0,0,0,100,100,100,,0,0,
grandwarden_dark_ages_mace_sparks,25,10000,1500,2500,0,360,0,360,25,50,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_darkages_dl_opt.sc,warden_dark_ages_mace_spark,TRUE,15,0,25,80,0,0,500,FALSE,0,0,0,0,100,100,100,,0,0,
grandwarden_football_hit,1,13,200,200,0,0,0,0,0,0,0,0,65,75,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_football_dl_opt.sc,football_projectile_gw,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_football_hit_air,1,13,200,200,0,0,0,0,0,0,0,0,85,75,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_football_dl_opt.sc,football_projectile_gw,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_gingerbread_hit,1,1,400,400,0,0,0,0,0,0,0,0,0,100,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_gingerbread_dl_opt.sc,gw_gingerbread_attack_beam,TRUE,60,0,100,100,0,0,200,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_gladiator_hit,1,13,200,200,0,0,0,0,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_gladiator_dl_opt.sc,gladiator_bolt_projectile,TRUE,60,0,100,100,0,0,30,FALSE,0,0,0,0,100,100,100,,0,0,
grandwarden_gladiator_hit_air,1,13,200,200,0,0,0,0,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_gladiator_dl_opt.sc,gladiator_bolt_projectile,TRUE,60,0,100,100,0,0,30,FALSE,0,0,0,0,100,100,100,,0,0,
grandwarden_goblin_hit,1,1,1000,1000,0,0,0,0,0,0,0,0,0,0,-400,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_goblin_dl_opt.sc,gw_goblin_bomb_beam_fuse,FALSE,0,0,100,100,0,0,0,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_goblin_hit_2,5,200,200,200,0,0,0,100,10,10,100,0,50,0,-100,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,builder_spark,FALSE,0,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,50,50,
grandwarden_goblin_hit_3,1,1,1000,1000,0,0,0,0,0,0,0,0,-50,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_goblin_dl_opt.sc,gw_goblin_bomb_projectile,FALSE,0,0,50,100,0,0,30,FALSE,0,0,0,0,100,100,100,,0,0,
grandwarden_hit,1,13,200,200,0,0,0,0,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,elder_staff_blast_lvl1,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_hit_air,1,13,200,200,0,0,0,0,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,elder_staff_blast_lvl1,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_jolly_hit,1,13,200,200,0,0,0,0,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_jolly_dl_opt.sc,jolly_bolt_projectile,TRUE,60,0,100,100,0,0,30,FALSE,0,0,0,0,100,100,100,,0,0,
grandwarden_jolly_hit_air,1,13,200,200,0,0,0,0,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_jolly_dl_opt.sc,jolly_bolt_projectile,TRUE,60,0,100,100,0,0,30,FALSE,0,0,0,0,100,100,100,,0,0,
grandwarden_kungfu_hit,1,13,200,200,0,0,0,0,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_kungfu_dl_opt.sc,kungfu_bolt,TRUE,60,0,100,100,0,0,30,FALSE,0,0,0,0,100,100,100,,0,0,
grandwarden_kungfu_hit_air,1,13,200,200,0,0,0,0,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_kungfu_dl_opt.sc,kungfu_bolt,TRUE,60,0,100,100,0,0,30,FALSE,0,0,0,0,100,100,100,,0,0,
grandwarden_lny24_hit,1,1,350,400,0,0,0,0,0,0,0,0,85,0,0,FALSE,HorizontalAngle,FALSE,TRUE,Object,sc/hero_gw_lny2024_dl_opt.sc,gw_lny24_attack,TRUE,20,0,100,100,0,0,200,TRUE,0,20,0,0,50,50,80,,0,0,
grandwarden_lny24_hit_fly,1,1,350,400,0,0,0,0,0,0,0,0,220,0,0,FALSE,HorizontalAngle,FALSE,TRUE,Object,sc/hero_gw_lny2024_dl_opt.sc,gw_lny24_attack,TRUE,20,0,100,100,0,0,200,TRUE,0,20,0,0,50,50,80,,0,0,
grandwarden_magic_hit,1,13,200,200,0,360,90,90,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_magic_dl_opt.sc,magic_bolt,TRUE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,80,80,
grandwarden_magic_hit_air,1,13,200,200,0,360,90,90,0,0,0,0,50,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_magic_dl_opt.sc,magic_bolt,TRUE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,80,80,
grandwarden_painter_hit,1,13,200,200,0,0,0,0,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_painter_dl_opt.sc,painter_bolt_projectile,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_painter_hit_air,1,13,200,200,0,0,0,0,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_painter_dl_opt.sc,painter_bolt_projectile,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_pirate_hit,1,13,200,200,0,0,0,0,0,0,0,0,65,75,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_pirate_dl_opt.sc,blunderbus_blast_lvl1,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_pirate_hit2,1,13,200,200,0,0,0,0,0,0,0,0,85,75,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_pirate_dl_opt.sc,blunderbus_blast_lvl1,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_pixel_hit,1,13,200,200,0,360,90,90,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_pixel_dl_opt.sc,pixel_bolt_projectile,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,80,80,
grandwarden_pixel_hit_air,1,13,200,200,0,360,90,90,0,0,0,0,50,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_pixel_dl_opt.sc,pixel_bolt_projectile,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,80,80,
grandwarden_shadow_hit,1,13,200,200,0,0,0,0,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_shadow_dl_opt.sc,Shadow_bolt_projectile,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_shadow_hit_air,1,13,200,200,0,0,0,0,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_shadow_dl_opt.sc,Shadow_bolt_projectile,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_shield1,1,0,3333,3333,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,elder_shield_field1,FALSE,0,0,24,24,0,0,0,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_shield2,1,0,3333,3333,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,elder_rangeRing1,FALSE,0,0,34,34,0,0,0,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_space_hit,1,370,370,370,0,0,0,0,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_space_dl_opt.sc,gw_space_attack_beam,FALSE,20,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_statue_hit,1,13,200,200,0,0,0,0,0,0,0,-120,200,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,elderbeam_statue_lvl1,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,30,30,
grandwarden_summer_hit,1,13,200,200,0,0,0,0,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_summer_dl_opt.sc,summer_bolt_projectile,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_summer_hit_air,1,13,200,200,0,0,0,0,0,0,0,0,0,50,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_summer_dl_opt.sc,summer_bolt_projectile,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_warrior_hit,1,13,200,200,0,0,0,0,0,0,0,0,65,75,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_warrior_dl_opt.sc,tigergun_blast_lvl1,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,0,0,
grandwarden_warrior_hit2,1,13,200,200,0,0,0,0,0,0,0,0,85,75,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_gw_warrior_dl_opt.sc,tigergun_blast_lvl1,FALSE,60,0,100,100,0,0,30,TRUE,0,0,0,0,100,100,100,,0,0,
Grass,3,200,200,600,0,360,20,90,200,780,0,0,0,0,3000,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,g1,FALSE,40,0,30,60,-30,30,300,TRUE,0,0,0,0,100,100,100,,200,200,
,,,,,,,,,,,,,,,,,,,,,,g2,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,g3,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,g4,FALSE,,,,,,,,,,,,,,,,,,,
graveyard_batcloud,4,100,600,800,190,260,0,0,600,900,0,0,67,0,-260,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat2_0,FALSE,14,0,50,15,-20,20,0,FALSE,100,800,-30,30,90,110,100,,100,100,
graveyard_tombstone,3,1,600000,600000,0,360,0,360,1,1,0,0,16,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,tombstone,FALSE,0,0,75,75,-10,15,200,TRUE,0,0,0,0,90,110,100,,0,265,
graveyard_tombstone2,1,600000,600000,600000,0,360,0,360,0,0,-40,-70,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,tombstone,FALSE,0,0,110,110,-10,15,200,TRUE,0,0,0,0,95,105,100,,0,1,
green_fireball_trail_emitter,4,160,300,800,0,0,0,0,10,20,0,0,10,0,0,FALSE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,green_fireball_trail,TRUE,0,0,100,5,0,0,500,FALSE,0,0,0,0,100,100,100,,0,0,
,,,,,,,,,,,,,,,,,,,,,,s3,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,green_fireball_trail,TRUE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,s4,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,green_fireball_trail,TRUE,,,,,,,,,,,,,,,,,,,
Ground_ring,2,20,250,450,0,360,0,360,1,2,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,ground_ring_fx,TRUE,100,0,10,100,-90,-90,800,TRUE,0,0,0,0,100,100,100,,33,33,
Ground_ring_small,1,20,300,400,0,360,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,ground_ring_fx,TRUE,100,0,1,100,0,0,1200,TRUE,0,0,0,0,100,100,100,,0,0,
growth_aura_glow,1,1041,1041,1041,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,growth_aura_marker_3,TRUE,0,0,54,54,0,0,0,FALSE,0,0,0,0,100,100,100,,0,0,
growth_aura_ring,1,2083,2083,2083,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,growth_range_marker_2,FALSE,0,0,36,36,0,0,0,FALSE,0,0,0,0,100,100,100,,0,0,
gw_clashoween24_hit_splash,10,1,400,600,0,180,0,360,50,300,0,0,10,0,500,TRUE,Disabled,TRUE,FALSE,Object,sc/hero_gw_clashoween24_dl_opt.sc,gw_clashoween24_hit_splash,TRUE,15,80,10,20,0,360,150,TRUE,0,100,0,0,100,100,80,,0,100,
gw_judgement_hit_splash,10,1,400,600,0,180,0,360,50,300,0,0,10,0,500,TRUE,Disabled,TRUE,FALSE,Object,sc/hero_gw_judgement_dl_opt.sc,gw_judgement_hit1,TRUE,15,80,10,20,0,360,150,TRUE,0,100,0,0,100,100,80,,0,100,
,,,,,,,,,,,,,,,,,,,,,,gw_judgement_hit1,TRUE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,gw_judgement_hit1,TRUE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,gw_judgement_hit1,TRUE,,,,,,,,,,,,,,,,,,,
