Barbarian,,,,,,,,,,,,,,,,,,
,idle,TRUE,,,electro_dragon_fly1,TRUE,TRUE,255,255,255,0,0,0,80,,,,sc/characters_air.sc
,attack,TRUE,,69,electro_dragon_attack1,FALSE,TRUE,255,255,255,0,0,0,80,,,TRUE,sc/characters_air.sc
,celebrate,TRUE,,,electro_dragon_fly1,TRUE,TRUE,255,255,255,0,0,0,80,10,Electro Dragon Wings,,sc/characters_air.sc
,die,TRUE,,,electro_dragon_die1,FALSE,TRUE,255,255,255,0,0,0,80,,,,sc/characters_air.sc
ElectroDragon_lvl2,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,EffectFrame,Effect,SyncChildAnimations,SWF
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,int,String,boolean,String
,walk,TRUE,,,electro_dragon_fly1,TRUE,TRUE,255,255,255,0,0,0,90,10,Electro Dragon Wings,,sc/characters_air.sc
,idle,TRUE,,,electro_dragon_fly1,TRUE,TRUE,255,255,255,0,0,0,90,,,,sc/characters_air.sc
,attack,TRUE,,69,electro_dragon_attack1,FALSE,TRUE,255,255,255,0,0,0,90,,,TRUE,sc/characters_air.sc
,celebrate,TRUE,,,electro_dragon_fly1,TRUE,TRUE,255,255,255,0,0,0,90,10,Electro Dragon Wings,,sc/characters_air.sc
,die,TRUE,,,electro_dragon_die1,FALSE,TRUE,255,255,255,0,0,0,90,,,,sc/characters_air.sc
ElectroDragon_lvl3,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,EffectFrame,Effect,SyncChildAnimations,SWF
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,int,String,boolean,String
,walk,TRUE,,,electro_dragon_fly1,TRUE,TRUE,255,255,255,0,0,0,100,10,Electro Dragon Wings,,sc/characters_air.sc
,idle,TRUE,,,electro_dragon_fly1,TRUE,TRUE,255,255,255,0,0,0,100,,,,sc/characters_air.sc
,attack,TRUE,,69,electro_dragon_attack1,FALSE,TRUE,255,255,255,0,0,0,100,,,TRUE,sc/characters_air.sc
,celebrate,TRUE,,,electro_dragon_fly1,TRUE,TRUE,255,255,255,0,0,0,100,10,Electro Dragon Wings,,sc/characters_air.sc
,die,TRUE,,,electro_dragon_die1,FALSE,TRUE,255,255,255,0,0,0,100,,,,sc/characters_air.sc
ElectroDragon_lvl4,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,EffectFrame,Effect,SyncChildAnimations,SWF
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,int,String,boolean,String
,walk,TRUE,,,electro_dragon_lvl4_fly1,TRUE,TRUE,255,255,255,0,0,0,100,10,Electro Dragon Wings,,sc/characters_air.sc
,idle,TRUE,,,electro_dragon_lvl4_fly1,TRUE,TRUE,255,255,255,0,0,0,100,,,,sc/characters_air.sc
,attack,TRUE,,69,electro_dragon_lvl4_attack1,FALSE,TRUE,255,255,255,0,0,0,100,,,TRUE,sc/characters_air.sc
,celebrate,TRUE,,,electro_dragon_lvl4_fly1,TRUE,TRUE,255,255,255,0,0,0,100,10,Electro Dragon Wings,,sc/characters_air.sc
,die,TRUE,,,electro_dragon_lvl4_die1,FALSE,TRUE,255,255,255,0,0,0,100,,,,sc/characters_air.sc
SiegeMachine_Flyer_lvl1,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,DirectionCount,Scale,DepthBias,SWF,,,,,,,,
,String,boolean,int,int,String,boolean,int,int,int,String,,,,,,,,
,walk,TRUE,,,Siege_Machine_Balloon1_fly1,TRUE,9,80,,sc/characters_air.sc,,,,,,,,
,idle,TRUE,,,Siege_Machine_Balloon1_fly1,TRUE,9,80,,sc/characters_air.sc,,,,,,,,
,attack,TRUE,,4,Siege_Machine_Balloon1_attack1,TRUE,9,80,,sc/characters_air.sc,,,,,,,,
,die,TRUE,,,Siege_Machine_Balloon1_die1,FALSE,9,80,,sc/characters_air.sc,,,,,,,,
,celebrate,TRUE,,,Siege_Machine_Balloon1_fly1,TRUE,9,80,,sc/characters_air.sc,,,,,,,,
,parked,FALSE,1,,Siege_Machine_Balloon1_hover1,TRUE,1,60,100,sc/characters_air.sc,,,,,,,,
,,FALSE,1,,Siege_Machine_Balloon1_hover2,TRUE,1,60,,sc/characters_air.sc,,,,,,,,
,,FALSE,1,,Siege_Machine_Balloon1_hover2,TRUE,1,60,,sc/characters_air.sc,,,,,,,,
SiegeMachine_Flyer_lvl2,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,DirectionCount,Scale,DepthBias,SWF,,,,,,,,
,String,boolean,int,int,String,boolean,int,int,int,String,,,,,,,,
,walk,TRUE,,,Siege_Machine_Balloon2_fly1,TRUE,9,85,,sc/characters_air.sc,,,,,,,,
,idle,TRUE,,,Siege_Machine_Balloon2_fly1,TRUE,9,85,,sc/characters_air.sc,,,,,,,,
,attack,TRUE,,4,Siege_Machine_Balloon2_attack1,TRUE,9,85,,sc/characters_air.sc,,,,,,,,
,die,TRUE,,,Siege_Machine_Balloon2_die1,FALSE,9,85,,sc/characters_air.sc,,,,,,,,
,celebrate,TRUE,,,Siege_Machine_Balloon2_fly1,TRUE,9,85,,sc/characters_air.sc,,,,,,,,
,parked,FALSE,1,,Siege_Machine_Balloon2_hover1,TRUE,1,60,100,sc/characters_air.sc,,,,,,,,
,,FALSE,1,,Siege_Machine_Balloon2_hover2,TRUE,1,60,,sc/characters_air.sc,,,,,,,,
,,FALSE,1,,Siege_Machine_Balloon2_hover2,TRUE,1,60,,sc/characters_air.sc,,,,,,,,
SiegeMachine_Flyer_lvl3,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,DirectionCount,Scale,DepthBias,SWF,,,,,,,,
,String,boolean,int,int,String,boolean,int,int,int,String,,,,,,,,
,walk,TRUE,,,Siege_Machine_Balloon3_fly1,TRUE,9,90,,sc/characters_air.sc,,,,,,,,
,idle,TRUE,,,Siege_Machine_Balloon3_fly1,TRUE,9,90,,sc/characters_air.sc,,,,,,,,
,attack,TRUE,,4,Siege_Machine_Balloon3_attack1,TRUE,9,90,,sc/characters_air.sc,,,,,,,,
,die,TRUE,,,Siege_Machine_Balloon3_die1,FALSE,9,90,,sc/characters_air.sc,,,,,,,,
,celebrate,TRUE,,,Siege_Machine_Balloon3_fly1,TRUE,9,90,,sc/characters_air.sc,,,,,,,,
,parked,FALSE,1,,Siege_Machine_Balloon3_hover1,TRUE,1,60,100,sc/characters_air.sc,,,,,,,,
,,FALSE,1,,Siege_Machine_Balloon3_hover2,TRUE,1,60,,sc/characters_air.sc,,,,,,,,
,,FALSE,1,,Siege_Machine_Balloon3_hover2,TRUE,1,60,,sc/characters_air.sc,,,,,,,,
SiegeMachine_Flyer_lvl4,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,DirectionCount,Scale,DepthBias,SWF,,,,,,,,
,String,boolean,int,int,String,boolean,int,int,int,String,,,,,,,,
,walk,TRUE,,,Siege_Machine_Balloon4_fly1,TRUE,9,90,,sc/characters_air.sc,,,,,,,,
,idle,TRUE,,,Siege_Machine_Balloon4_fly1,TRUE,9,90,,sc/characters_air.sc,,,,,,,,
,attack,TRUE,,4,Siege_Machine_Balloon4_attack1,TRUE,9,90,,sc/characters_air.sc,,,,,,,,
,die,TRUE,,,Siege_Machine_Balloon4_die1,FALSE,9,90,,sc/characters_air.sc,,,,,,,,
,celebrate,TRUE,,,Siege_Machine_Balloon4_fly1,TRUE,9,90,,sc/characters_air.sc,,,,,,,,
,parked,FALSE,1,,Siege_Machine_Balloon4_hover1,TRUE,1,60,100,sc/characters_air.sc,,,,,,,,
,,FALSE,1,,Siege_Machine_Balloon4_hover2,TRUE,1,60,,sc/characters_air.sc,,,,,,,,
,,FALSE,1,,Siege_Machine_Balloon4_hover2,TRUE,1,60,,sc/characters_air.sc,,,,,,,,
GoblinDragon,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,SWF,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,String,,,,,,,,,
,walk,TRUE,,,dragonx_fly1,TRUE,TRUE,200,sc/characters_air.sc,,,,,,,,,
,idle,TRUE,10,,dragonx_fly1,TRUE,TRUE,200,sc/characters_air.sc,,,,,,,,,
,,TRUE,2,,dragonx_fly1,TRUE,TRUE,200,sc/characters_air.sc,,,,,,,,,
,attack,TRUE,1,2,dragonx_fly1,TRUE,TRUE,200,sc/characters_air.sc,,,,,,,,,
,,TRUE,1,2,dragonx_fly1,TRUE,TRUE,200,sc/characters_air.sc,,,,,,,,,
,celebrate,TRUE,4,,dragonx_fly1,TRUE,TRUE,200,sc/characters_air.sc,,,,,,,,,
,,TRUE,1,,dragonx_fly1,TRUE,TRUE,200,sc/characters_air.sc,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,200,,,,,,,,,,
SkeletonBarrel,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,SWF,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,String,,,,,,,,,
,walk,FALSE,,,skeleton_balloon_red_run1_1,FALSE,TRUE,100,sc/characters_air.sc,,,,,,,,,
,idle,FALSE,1,,skeleton_balloon_red_run1_1,FALSE,TRUE,100,sc/characters_air.sc,,,,,,,,,
,,FALSE,1,,skeleton_balloon_red_run1_1,FALSE,TRUE,100,sc/characters_air.sc,,,,,,,,,
,attack,FALSE,1,187,skeleton_balloon_red_run1_1,FALSE,TRUE,100,sc/characters_air.sc,,,,,,,,,
,,FALSE,5,187,skeleton_balloon_red_run1_1,FALSE,TRUE,100,sc/characters_air.sc,,,,,,,,,
,celebrate,FALSE,4,,skeleton_balloon_red_run1_1,FALSE,TRUE,100,sc/characters_air.sc,,,,,,,,,
,,FALSE,1,,skeleton_balloon_red_run1_1,FALSE,TRUE,100,sc/characters_air.sc,,,,,,,,,
,die,FALSE,1,,skeleton_balloon_red_run1_1,FALSE,TRUE,1,sc/characters_air.sc,,,,,,,,,
SiegeMachine_Balloon_lvl1,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,SWF,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,String,,,,,,,,,
,walk,FALSE,,,balloon1_idle1,TRUE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,idle,FALSE,1,,balloon1_idle1,TRUE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,,FALSE,1,,balloon1_idle1,TRUE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,attack,FALSE,1,34,balloon1_attack1,FALSE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,,FALSE,5,34,balloon1_attack1,FALSE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,celebrate,FALSE,4,,balloon1_idle1,TRUE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,,FALSE,1,,balloon1_idle1,TRUE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,die,FALSE,1,,balloon1_die1,FALSE,TRUE,150,sc/characters_air.sc,,,,,,,,,
SiegeMachine_Balloon_lvl2,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,SWF,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,String,,,,,,,,,
,walk,FALSE,,,balloon2_idle1,TRUE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,idle,FALSE,1,,balloon2_idle1,TRUE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,,FALSE,1,,balloon2_idle1,TRUE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,attack,FALSE,1,34,balloon2_attack1,FALSE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,,FALSE,5,34,balloon2_attack1,FALSE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,celebrate,FALSE,4,,balloon2_idle1,TRUE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,,FALSE,1,,balloon2_idle1,TRUE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,die,FALSE,1,,balloon2_die1,FALSE,TRUE,150,sc/characters_air.sc,,,,,,,,,
SiegeMachine_Balloon_lvl3,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,SWF,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,String,,,,,,,,,
,walk,FALSE,,,balloon3_idle1,TRUE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,idle,FALSE,1,,balloon3_idle1,TRUE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,,FALSE,1,,balloon3_idle1,TRUE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,attack,FALSE,1,34,balloon3_attack1,FALSE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,,FALSE,5,34,balloon3_attack1,FALSE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,celebrate,FALSE,4,,balloon3_idle1,TRUE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,,FALSE,1,,balloon3_idle1,TRUE,TRUE,150,sc/characters_air.sc,,,,,,,,,
,die,FALSE,1,,balloon3_die1,FALSE,TRUE,150,sc/characters_air.sc,,,,,,,,,
Axecutioner,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,,,,,,,,,,
,walk,TRUE,,,axe_man_run1,TRUE,TRUE,120,,,,,,,,,,
,idle,TRUE,10,,axe_man_idle1,TRUE,TRUE,120,,,,,,,,,,
,,TRUE,2,,axe_man_idle1,TRUE,TRUE,120,,,,,,,,,,
,attack,TRUE,1,33,axe_man_attack1,FALSE,TRUE,120,,,,,,,,,,
,,TRUE,1,33,axe_man_attack1,FALSE,TRUE,120,,,,,,,,,,
,celebrate,TRUE,1,,axe_man_idle1,TRUE,TRUE,120,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,120,,,,,,,,,,
,spawn,TRUE,1,,axe_man_idle1,TRUE,TRUE,120,,,,,,,,,,
IceGolem_lvl1,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,,,,,,,,,,
,walk,TRUE,,,ice_golem_lvl1_walk1,TRUE,TRUE,100,,,,,,,,,,
,idle,TRUE,10,,ice_golem_lvl1_idle1,TRUE,TRUE,100,,,,,,,,,,
,,TRUE,2,,ice_golem_lvl1_idle1,TRUE,TRUE,100,,,,,,,,,,
,attack,TRUE,1,19,ice_golem_lvl1_attack1,FALSE,TRUE,100,,,,,,,,,,
,,TRUE,1,14,ice_golem_lvl1_attack2,FALSE,TRUE,100,,,,,,,,,,
,,TRUE,1,19,ice_golem_lvl1_attack1,FALSE,TRUE,100,,,,,,,,,,
,celebrate,TRUE,4,,ice_golem_lvl1_idle1,TRUE,TRUE,100,,,,,,,,,,
,,TRUE,1,,ice_golem_lvl1_idle1,TRUE,TRUE,100,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,100,,,,,,,,,,
IceGolem_lvl2,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,,,,,,,,,,
,walk,TRUE,,,ice_golem_lvl1_walk1,TRUE,TRUE,110,,,,,,,,,,
,idle,TRUE,10,,ice_golem_lvl1_idle1,TRUE,TRUE,110,,,,,,,,,,
,,TRUE,2,,ice_golem_lvl1_idle1,TRUE,TRUE,110,,,,,,,,,,
,attack,TRUE,1,19,ice_golem_lvl1_attack1,FALSE,TRUE,110,,,,,,,,,,
,,TRUE,1,14,ice_golem_lvl1_attack2,FALSE,TRUE,110,,,,,,,,,,
,,TRUE,1,19,ice_golem_lvl1_attack1,FALSE,TRUE,110,,,,,,,,,,
,celebrate,TRUE,4,,ice_golem_lvl1_idle1,TRUE,TRUE,110,,,,,,,,,,
,,TRUE,1,,ice_golem_lvl1_idle1,TRUE,TRUE,110,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,110,,,,,,,,,,
IceGolem_lvl3,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,,,,,,,,,,
,walk,TRUE,,,ice_golem_lvl2_walk1,TRUE,TRUE,115,,,,,,,,,,
,idle,TRUE,10,,ice_golem_lvl2_idle1,TRUE,TRUE,115,,,,,,,,,,
,,TRUE,2,,ice_golem_lvl2_idle1,TRUE,TRUE,115,,,,,,,,,,
,attack,TRUE,1,19,ice_golem_lvl2_attack1,FALSE,TRUE,115,,,,,,,,,,
,,TRUE,1,14,ice_golem_lvl2_attack2,FALSE,TRUE,115,,,,,,,,,,
,,TRUE,1,19,ice_golem_lvl2_attack1,FALSE,TRUE,115,,,,,,,,,,
,celebrate,TRUE,4,,ice_golem_lvl2_idle1,TRUE,TRUE,115,,,,,,,,,,
,,TRUE,1,,ice_golem_lvl2_idle1,TRUE,TRUE,115,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,115,,,,,,,,,,
IceGolem_lvl4,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,,,,,,,,,,
,walk,TRUE,,,ice_golem_lvl2_walk1,TRUE,TRUE,115,,,,,,,,,,
,idle,TRUE,10,,ice_golem_lvl2_idle1,TRUE,TRUE,115,,,,,,,,,,
,,TRUE,2,,ice_golem_lvl2_idle1,TRUE,TRUE,115,,,,,,,,,,
,attack,TRUE,1,19,ice_golem_lvl2_attack1,FALSE,TRUE,115,,,,,,,,,,
,,TRUE,1,14,ice_golem_lvl2_attack2,FALSE,TRUE,115,,,,,,,,,,
,,TRUE,1,19,ice_golem_lvl2_attack1,FALSE,TRUE,115,,,,,,,,,,
,celebrate,TRUE,4,,ice_golem_lvl2_idle1,TRUE,TRUE,115,,,,,,,,,,
,,TRUE,1,,ice_golem_lvl2_idle1,TRUE,TRUE,115,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,115,,,,,,,,,,
IceGolem_lvl5,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,,,,,,,,,,
,walk,TRUE,,,ice_golem_lvl3_walk1,TRUE,TRUE,115,,,,,,,,,,
,idle,TRUE,10,,ice_golem_lvl3_idle1,TRUE,TRUE,115,,,,,,,,,,
,,TRUE,2,,ice_golem_lvl3_idle1,TRUE,TRUE,115,,,,,,,,,,
,attack,TRUE,1,19,ice_golem_lvl3_attack1,FALSE,TRUE,115,,,,,,,,,,
,,TRUE,1,14,ice_golem_lvl3_attack2,FALSE,TRUE,115,,,,,,,,,,
,,TRUE,1,19,ice_golem_lvl3_attack1,FALSE,TRUE,115,,,,,,,,,,
,celebrate,TRUE,4,,ice_golem_lvl3_idle1,TRUE,TRUE,115,,,,,,,,,,
,,TRUE,1,,ice_golem_lvl3_idle1,TRUE,TRUE,115,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,115,,,,,,,,,,
SiegeMachine_Bowler_lvl1,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,DepthBias,SWF,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,String,,,,,,,,
,walk,FALSE,,,Siege_Machine_Bowler1_run1_1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,idle,FALSE,1,,Siege_Machine_Bowler1_hover1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,,FALSE,1,,Siege_Machine_Bowler1_hover1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,attack,FALSE,1,10,Siege_Machine_Bowler1_attack1_1,FALSE,TRUE,,,sc/characters_air.sc,,,,,,,,
,celebrate,FALSE,4,,Siege_Machine_Bowler1_run1_1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,,FALSE,1,,Siege_Machine_Bowler1_run1_1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,die,FALSE,1,,Siege_Machine_Bowler1_die,FALSE,TRUE,,,sc/characters_air.sc,,,,,,,,
,parked,FALSE,1,,Siege_Machine_Bowler1_hover1,TRUE,TRUE,60,100,sc/characters_air.sc,,,,,,,,
SiegeMachine_Bowler_lvl2,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,DepthBias,SWF,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,String,,,,,,,,
,walk,FALSE,,,Siege_Machine_Bowler2_run1_1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,idle,FALSE,1,,Siege_Machine_Bowler2_hover1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,,FALSE,1,,Siege_Machine_Bowler2_hover1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,attack,FALSE,1,10,Siege_Machine_Bowler2_attack1_1,FALSE,TRUE,,,sc/characters_air.sc,,,,,,,,
,celebrate,FALSE,4,,Siege_Machine_Bowler2_run1_1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,,FALSE,1,,Siege_Machine_Bowler2_run1_1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,die,FALSE,1,,Siege_Machine_Bowler2_die,FALSE,TRUE,,,sc/characters_air.sc,,,,,,,,
,parked,FALSE,1,,Siege_Machine_Bowler2_hover1,TRUE,TRUE,60,100,sc/characters_air.sc,,,,,,,,
SiegeMachine_Bowler_lvl3,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,DepthBias,SWF,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,String,,,,,,,,
,walk,FALSE,,,Siege_Machine_Bowler3_run1_1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,idle,FALSE,1,,Siege_Machine_Bowler3_hover1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,,FALSE,1,,Siege_Machine_Bowler3_hover1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,attack,FALSE,1,10,Siege_Machine_Bowler3_attack1_1,FALSE,TRUE,,,sc/characters_air.sc,,,,,,,,
,celebrate,FALSE,4,,Siege_Machine_Bowler3_run1_1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,,FALSE,1,,Siege_Machine_Bowler3_run1_1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,die,FALSE,1,,Siege_Machine_Bowler3_die,FALSE,TRUE,,,sc/characters_air.sc,,,,,,,,
,parked,FALSE,1,,Siege_Machine_Bowler3_hover1,TRUE,TRUE,60,100,sc/characters_air.sc,,,,,,,,
SiegeMachine_Bowler_lvl4,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,DepthBias,SWF,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,int,String,,,,,,,,
,walk,FALSE,,,Siege_Machine_Bowler4_run1_1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,idle,FALSE,1,,Siege_Machine_Bowler4_hover1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,,FALSE,1,,Siege_Machine_Bowler4_hover1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,attack,FALSE,1,10,Siege_Machine_Bowler4_attack1_1,FALSE,TRUE,,,sc/characters_air.sc,,,,,,,,
,celebrate,FALSE,4,,Siege_Machine_Bowler4_run1_1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,,FALSE,1,,Siege_Machine_Bowler4_run1_1,TRUE,TRUE,,,sc/characters_air.sc,,,,,,,,
,die,FALSE,1,,Siege_Machine_Bowler4_die,FALSE,TRUE,,,sc/characters_air.sc,,,,,,,,
,parked,FALSE,1,,Siege_Machine_Bowler4_hover1,TRUE,TRUE,60,100,sc/characters_air.sc,,,,,,,,
BarbarianKingDefaultSkin,,,,,,,,,,,,,,,,,,
,Name,StartFrame,EndFrame,LoopStartFrame,SCW,ActionFrame,Looping,Scale,LookAtCamera,ExportName,DepthBias,StopToLast,,,,,,
,String,int,int,int,String,int,boolean,int,boolean,String,int,boolean,,,,,,
,walk,,,,sc3d/barbking_default_anim_walk.scw,,TRUE,,,,50,,,,,,,
,idle,,,,sc3d/barbking_default_anim_idle1.scw,,TRUE,,,,50,,,,,,,
,sleep,,,,sc3d/barbking_default_anim_sleep1.scw,,TRUE,,TRUE,,,,,,,,,
,upgrade,,,,sc3d/barbking_default_anim_sleep1.scw,,TRUE,,TRUE,,,,,,,,,
,attack,,,,sc3d/barbking_default_anim_attack1.scw,25,FALSE,,,,50,TRUE,,,,,,
,,,,,sc3d/barbking_default_anim_attack2.scw,18,FALSE,,,,50,,,,,,,
,celebrate,,,,sc3d/barbking_default_anim_cheer1.scw,,FALSE,,TRUE,,50,,,,,,,
,die,,,,sc3d/barbking_default_anim_stunned1.scw,,TRUE,,TRUE,stunned_stars_3d,50,,,,,,,
,menu,,,90,sc3d/barbking_default_anim_menu1.scw,,TRUE,,,,,,,,,,,
,wardrobe,,,90,sc3d/barbking_default_anim_menu1.scw,,TRUE,,,,,,,,,,,
BarbarianKingGladiatorSkin,,,,,,,,,,,,,,,,,,
,Name,StartFrame,EndFrame,LoopStartFrame,SCW,ActionFrame,Looping,Scale,LookAtCamera,ExportName,DepthBias,StopToLast,,,,,,
,String,int,int,int,String,int,boolean,int,boolean,String,int,boolean,,,,,,
,walk,,,,sc3d/barbking_default_anim_walk.scw,,TRUE,,,,50,,,,,,,
,idle,,,,sc3d/barbking_default_anim_idle1.scw,,TRUE,,,,50,,,,,,,
,sleep,,,,sc3d/barbking_default_anim_sleep1.scw,,TRUE,,TRUE,,,,,,,,,
,upgrade,,,,sc3d/barbking_default_anim_sleep1.scw,,TRUE,,TRUE,,,,,,,,,
,attack,,,,sc3d/barbking_default_anim_attack1.scw,25,FALSE,,,,50,TRUE,,,,,,
,,,,,sc3d/barbking_default_anim_attack2.scw,18,FALSE,,,,50,,,,,,,
,celebrate,,,,sc3d/barbking_default_anim_cheer1.scw,,FALSE,,TRUE,,50,,,,,,,
,die,,,,sc3d/barbking_default_anim_stunned1.scw,,TRUE,,TRUE,stunned_stars_3d,50,,,,,,,
,menu,,,90,sc3d/barbking_default_anim_menu1.scw,,TRUE,,,,,,,,,,,
,wardrobe,,,90,sc3d/barbking_default_anim_menu1.scw,,TRUE,,,,,,,,,,,
BarbarianKingPekkaSkin,,,,,,,,,,,,,,,,,,
